fullpolicy_nb,customerid,year,policyeffective_dt,accounting_month,insureditem_tp,policyratedstate_tp,ratedcounty_tp,zip,hazard_score,integratedcoverage_tp,propertycoveragesubtype_tp,construction_tp,roof_tp,dwellingsquarefeet_ct,dwellingstory_ct,home_age_yr,has_mortgage,ratedinsuredage_ct,meritpoint_ct,creditmodel_cd,agent_channel,directwrittenpremium_am,earnedpremium_am,tax_am,commission_expense_am,admin_expense_am,ppcvrglimit_am,grosslosspaio_am,claimcount_ct,earnedexposure_ct,writenexposure_ct,policyterm_ct,seasonal_in,multiproductdiscount_flag,delequencyflag,discountrate,new_existing_recurring_flag,netloss_paid_am,policy_renewed_flag,customertenure,incomebracket,coverageamount,deductible,customersatisfaction,complaintcount,paymentmethod,paymentdelaydays,marketingchannel,agentexperienceyears,propertyvalue,householdincome,creditscore,tenure_months,recency,frequency,monetary,average_order_value,claim_rate,complaint_rate,renewal_ratio,premium_efficiency,monetary_per_tenure,engagement_score,tenure_band,expected_claims,service_expense_am,discount_rate,projection_years,retention_probability,annual_profit,pnc_clv,clv_formula_value,profit,clv,high_value_flag
501809,CUST001809,2021,2021-09-06,2022-07-31,Condo,TX,A,78701,44.19,N,Basic,Mixed,Tile,1366,2,27,1,56,1,D,Broker,879.27,742.38,61.55,131.89,111.57,155440,0.0,0,0.872,1.0,12,1,0,0,0.0711,New,0.0,0,1,Low,155440,2000,4,0,Auto Debit,1,Partner Referral,4,223352,36568,616,1,1,12,879.27,73.2725,0.0,0.0,0.0,1.0,879.27,-0.03237344962583011,new,0.0,43.96,0.1,5,0.5278194204346696,641.87,577.0445107963013,577.0445107963013,641.87,577.0445107963013,0
501810,CUST001810,2021,2021-08-07,2022-05-31,Home,TX,C,73301,37.13,N,Standard,Masonry,Tile,1577,2,32,1,34,0,B,Broker,748.81,667.03,52.42,112.32,105.7,206703,0.0,0,0.459,0.5,6,1,0,0,0.0476,New,0.0,0,1,Low,206703,1000,4,0,Credit Card,1,Online Search,9,239842,46852,688,1,1,6,748.81,124.80166666666666,0.0,0.0,0.0,1.0,748.81,-3.155178498717019,new,0.0,37.44,0.1,5,0.5865139867530607,546.6299999999999,597.4643155665904,597.4643155665904,546.6299999999999,597.4643155665904,0
501811,CUST001811,2021,2021-11-05,2022-05-31,Home,FL,D,33301,29.54,N,Premium,Masonry,Metal,2437,2,21,0,74,0,A,Direct,2388.45,2084.45,203.02,71.65,179.48,566476,0.0,0,0.93,1.0,12,0,1,0,0.1214,New,0.0,1,1,High,566476,1500,4,0,Credit Card,3,Agent Referral,1,558297,157559,750,1,3,12,2388.45,199.0375,0.0,0.0,0.08333333333333333,1.0,2388.45,0.9612369599256232,new,0.0,119.42,0.1,5,0.8178580174473383,1994.3599999999997,4467.61386258858,4467.61386258858,1994.3599999999997,4467.61386258858,0
501812,CUST001812,2021,2021-01-04,2021-11-30,Home,WA,C,98101,26.77,N,Basic,Masonry,Metal,2133,2,17,1,32,0,D,Independent,2124.39,2000.17,148.71,254.93,167.6,493858,0.0,0,0.943,1.0,12,0,0,0,0.0587,New,0.0,1,1,Middle,493858,500,3,1,Credit Card,5,Social Media,7,688357,85721,600,1,5,12,2124.39,177.0325,0.0,0.08333333333333333,0.08333333333333333,1.0,2124.39,-1.2031867207966416,new,0.0,106.22,0.1,5,0.7942993605246429,1614.5299999999997,3371.4663762542195,3371.4663762542195,1614.5299999999997,3371.4663762542195,0
501813,CUST001813,2021,2021-01-03,2021-03-31,Rental,CA,C,94105,58.94,N,Standard,Frame,Tile,2085,1,19,1,32,0,C,Independent,4352.64,4371.5,304.69,522.32,267.87,753797,0.0,0,0.991,1.0,12,0,1,0,0.1131,New,0.0,0,1,Upper Middle,753797,2500,5,0,Debit Card,2,Online Search,5,912159,121962,677,1,2,12,4352.64,362.72,0.0,0.0,0.0,1.0,4352.64,-0.4175190593025818,new,0.0,217.63,0.1,5,0.8349044829257931,3308.0,7794.0310858349,7794.0310858349,3308.0,7794.0310858349,1
501814,CUST001814,2021,2021-07-25,2022-03-31,Home,TX,C,73301,35.96,Y,Basic,Mixed,Shingle,1233,2,21,1,45,0,C,Independent,722.68,714.51,50.59,86.72,104.52,153082,0.0,0,0.973,1.0,12,1,1,0,0.0932,New,0.0,1,1,Upper Middle,153082,500,4,0,Debit Card,4,Partner Referral,6,182447,117883,654,1,4,12,722.68,60.22333333333333,0.0,0.0,0.08333333333333333,1.0,722.68,0.5760913502488715,new,0.0,36.13,0.1,5,0.8108810819261831,549.2399999999999,1205.108551725069,1205.108551725069,549.2399999999999,1205.108551725069,0
501815,CUST001815,2021,2021-06-16,2022-03-31,Home,FL,B,32801,59.76,N,Basic,Frame,Metal,1360,2,55,1,55,0,C,Online,1509.85,1341.89,128.34,30.2,139.94,222640,0.0,0,0.922,1.0,12,1,0,1,0.1197,New,0.0,1,1,Low,222640,5000,4,0,Auto Debit,1,Partner Referral,3,311917,33703,620,1,1,12,1509.85,125.82083333333333,0.0,0.0,0.08333333333333333,1.0,1509.85,1.7315281792791266,new,0.0,75.49,0.1,5,0.7387021483539922,1275.82,2252.247337594679,2252.247337594679,1275.82,2252.247337594679,0
501816,CUST001816,2021,2021-04-19,2021-05-31,Home,TX,B,73301,30.5,N,Standard,Masonry,Tile,1458,2,37,0,54,1,B,Independent,732.27,730.91,51.26,87.87,104.95,197426,14008.81,2,1.048,1.0,12,0,0,0,0.0422,New,12168.81,1,1,Middle,197426,1000,3,0,Bank Transfer,1,Online Search,2,220615,52723,690,1,1,12,732.27,61.0225,0.16666666666666666,0.0,0.08333333333333333,1.0,732.27,1.7315281792791266,new,12168.81,36.61,0.1,5,0.7258910346817982,-11612.28,-19711.95601322523,-19711.95601322523,-11612.28,-19711.95601322523,0
501817,CUST001817,2021,2021-04-13,2022-02-28,Home,TX,D,79901,44.13,N,Basic,Frame,Tile,1658,2,42,1,32,0,C,Independent,870.78,740.96,60.95,104.49,111.19,172220,2315.45,1,0.43,0.5,6,0,0,0,0.0416,New,1395.45,1,1,Middle,172220,1000,4,1,Auto Debit,0,Online Search,8,248982,70320,641,1,0,6,870.78,145.13,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,870.78,-2.0304945539678765,new,1395.45,43.54,0.1,5,0.6732078192822557,-733.6500000000001,-1057.8769036699334,-1057.8769036699334,-733.6500000000001,-1057.8769036699334,0
501818,CUST001818,2021,2021-04-15,2021-11-30,Rental,NY,A,10001,34.92,Y,Standard,Mixed,Metal,1351,3,35,1,28,0,B,Online,2050.56,1956.49,143.54,41.01,164.28,582974,0.0,0,0.999,1.0,12,0,0,0,0.0884,New,0.0,1,1,Middle,582974,1000,5,1,Auto Debit,0,Social Media,7,606859,70661,708,1,0,12,2050.56,170.88,0.0,0.08333333333333333,0.08333333333333333,1.0,2050.56,0.722541327587117,new,0.0,102.53,0.1,5,0.8617012469897499,1763.48,4495.679835894548,4495.679835894548,1763.48,4495.679835894548,0
501819,CUST001819,2021,2021-05-25,2022-03-31,Home,FL,B,33101,47.3,N,Standard,Masonry,Tile,1589,2,39,0,52,0,C,Independent,2446.33,2215.17,207.94,293.56,182.09,329612,16414.51,1,0.935,1.0,12,0,0,0,0.0495,New,15494.51,0,1,Middle,329612,1000,4,0,Credit Card,0,Agent Referral,1,374430,55755,668,1,0,12,2446.33,203.86083333333332,0.08333333333333333,0.0,0.0,1.0,2446.33,0.3527721600509216,new,15494.51,122.32,0.1,5,0.3778382694457132,-13672.0,-7119.048525255523,-7119.048525255523,-13672.0,-7119.048525255523,0
501820,CUST001820,2021,2021-07-27,2021-08-31,Home,FL,B,33101,56.22,Y,Standard,Frame,Shingle,2569,2,28,0,47,0,B,Online,4662.51,4446.63,396.31,93.25,281.81,693514,0.0,0,0.97,1.0,12,1,1,0,0.103,New,0.0,0,1,Middle,693514,500,5,0,Auto Debit,2,Agent Referral,1,709459,88123,695,1,2,12,4662.51,388.5425,0.0,0.0,0.0,1.0,4662.51,-0.4175190593025818,new,0.0,233.13,0.1,5,0.7259421972579725,3939.8199999999997,6688.930960233993,6688.930960233993,3939.8199999999997,6688.930960233993,1
501821,CUST001821,2021,2021-07-06,2021-11-30,Rental,NY,A,11201,48.77,Y,Basic,Frame,Shingle,2739,1,29,1,23,0,B,Broker,4910.96,4686.47,343.77,736.64,292.99,1129962,0.0,0,0.968,1.0,12,1,1,0,0.0873,New,0.0,0,1,Middle,1129962,1000,5,0,Auto Debit,0,Agent Referral,8,1396997,87335,686,1,0,12,4910.96,409.24666666666667,0.0,0.0,0.0,1.0,4910.96,0.3527721600509216,new,0.0,245.55,0.1,5,0.8869039227887284,3585.0000000000005,9836.68811131994,9836.68811131994,3585.0000000000005,9836.68811131994,1
501822,CUST001822,2021,2021-09-06,2021-09-30,Home,TX,B,78701,38.82,Y,Premium,Frame,Shingle,2015,2,25,0,51,0,C,Online,1222.41,1144.17,85.57,24.45,127.01,296529,12661.4,1,0.93,1.0,12,1,1,1,0.1465,New,8061.4,0,1,Middle,296529,5000,2,2,Debit Card,5,Partner Referral,2,279142,71795,645,1,5,12,1222.41,101.8675,0.08333333333333333,0.16666666666666666,0.0,1.0,1222.41,-4.36122081107036,new,8061.4,61.12,0.1,5,0.36166010321229974,-7010.129999999999,-3420.5711848785318,-3420.5711848785318,-7010.129999999999,-3420.5711848785318,0
501823,CUST001823,2021,2021-07-10,2022-03-31,Home,NY,C,10001,41.18,N,Standard,Frame,Tile,1703,2,43,1,52,0,C,Independent,2474.57,2379.85,173.22,296.95,183.36,577646,90523.06,1,0.972,1.0,12,1,0,0,0.0613,New,89603.06,0,1,Middle,577646,1000,4,1,Credit Card,2,Agent Referral,4,709032,68918,674,1,2,12,2474.57,206.21416666666667,0.08333333333333333,0.08333333333333333,0.0,1.0,2474.57,-1.8116515206713433,new,89603.06,123.73,0.1,5,0.5452420805678575,-87722.38999999998,-83637.91333356693,-83637.91333356693,-87722.38999999998,-83637.91333356693,0
501824,CUST001824,2021,2021-05-23,2021-07-31,Home,WA,D,99201,32.73,N,Basic,Frame,Tile,1781,1,53,1,40,0,C,Direct,1621.06,1564.95,113.47,48.63,144.95,400639,0.0,0,0.948,1.0,12,0,0,0,0.0632,New,0.0,1,1,Middle,400639,500,5,0,Debit Card,2,Aggregator,2,560586,66168,650,1,2,12,1621.06,135.08833333333334,0.0,0.0,0.08333333333333333,1.0,1621.06,1.3463825696023748,new,0.0,81.05,0.1,5,0.8634160063809829,1377.9099999999999,3530.4195745706807,3530.4195745706807,1377.9099999999999,3530.4195745706807,0
501825,CUST001825,2021,2021-06-21,2021-08-31,Home,CA,C,94105,63.93,N,Basic,Frame,Shingle,1567,2,30,1,45,0,B,Independent,3023.67,2653.6,211.66,362.84,208.06,537663,0.0,0,0.45,0.5,6,1,0,0,0.0605,New,0.0,1,1,Middle,537663,500,5,1,Debit Card,0,Online Search,4,751547,51166,689,1,0,6,3023.67,503.945,0.0,0.16666666666666666,0.16666666666666666,1.0,3023.67,-2.0304945539678765,new,0.0,151.18,0.1,5,0.8024792546763275,2297.9900000000002,4917.419670124907,4917.419670124907,2297.9900000000002,4917.419670124907,0
501826,CUST001826,2021,2021-11-05,2022-02-28,Rental,CA,B,95814,37.13,Y,Standard,Masonry,Tile,1860,1,37,0,31,0,B,Direct,3144.54,2936.3,220.12,94.34,213.5,714827,45126.81,1,0.942,1.0,12,0,1,0,0.1237,New,44666.81,0,1,Upper Middle,714827,500,3,1,Debit Card,0,Online Search,5,756817,115549,719,1,0,12,3144.54,262.045,0.08333333333333333,0.08333333333333333,0.0,1.0,3144.54,-1.0413603013178399,new,44666.81,157.23,0.1,5,0.5734741407015241,-41993.96,-43976.88297136562,-43976.88297136562,-41993.96,-43976.88297136562,0
501827,CUST001827,2021,2021-08-19,2021-11-30,Home,WA,C,98101,43.71,N,Basic,Frame,Shingle,2149,2,12,1,54,2,D,Broker,3040.31,3223.57,212.82,456.05,208.81,572700,0.0,0,1.05,1.0,12,1,0,1,0.0685,New,0.0,1,1,Middle,572700,500,3,1,Credit Card,8,Online Search,2,826457,67423,588,1,8,12,3040.31,253.35916666666665,0.0,0.08333333333333333,0.08333333333333333,1.0,3040.31,-2.3586235498268966,new,0.0,152.02,0.1,5,0.7476312820157538,2219.4199999999996,4026.037047250469,4026.037047250469,2219.4199999999996,4026.037047250469,0
501828,CUST001828,2021,2021-03-05,2021-04-30,Home,CA,A,92101,56.44,N,Basic,Frame,Shingle,1974,1,29,1,38,1,C,Online,2994.54,2802.66,209.62,59.89,206.75,504242,0.0,0,0.942,1.0,12,0,0,0,0.1115,New,0.0,1,1,Middle,504242,2000,4,1,Auto Debit,1,Online Search,7,721135,65956,666,1,1,12,2994.54,249.545,0.0,0.08333333333333333,0.08333333333333333,1.0,2994.54,0.33739571791036516,new,0.0,149.73,0.1,5,0.8215609085316452,2575.3,5832.739351464295,5832.739351464295,2575.3,5832.739351464295,1
501829,CUST001829,2021,2021-01-20,2021-09-30,Rental,TX,D,77001,40.41,Y,Standard,Mixed,Shingle,2370,1,34,1,48,0,A,Broker,1489.82,1480.44,104.29,223.47,139.04,342934,0.0,0,0.978,1.0,12,0,0,0,0.0496,New,0.0,1,1,High,342934,1000,5,0,Auto Debit,1,Agent Referral,12,357632,158879,762,1,1,12,1489.82,124.15166666666666,0.0,0.0,0.08333333333333333,1.0,1489.82,1.7315281792791266,new,0.0,74.49,0.1,5,0.8548029997242209,1087.57,2717.0522568624247,2717.0522568624247,1087.57,2717.0522568624247,0
501830,CUST001830,2021,2021-11-05,2022-02-28,Home,TX,B,78701,44.66,N,Basic,Masonry,Shingle,1553,2,51,0,46,1,C,Online,765.57,702.64,53.59,15.31,106.45,150089,30596.45,3,0.932,1.0,12,0,1,0,0.106,New,27836.45,1,1,Low,150089,1000,3,1,Auto Debit,1,Agent Referral,5,212635,49570,640,1,1,12,765.57,63.79750000000001,0.25,0.08333333333333333,0.08333333333333333,1.0,765.57,0.33739571791036516,new,27836.45,38.28,0.1,5,0.8495702898273644,-27178.06,-66862.63517174682,-66862.63517174682,-27178.06,-66862.63517174682,0
501831,CUST001831,2021,2021-04-27,2022-02-28,Home,TX,C,73301,36.84,N,Standard,Mixed,Shingle,1709,2,17,0,72,0,C,Broker,1031.34,989.92,72.19,154.7,118.41,229150,13764.15,1,0.946,1.0,12,0,1,0,0.0927,New,12844.15,1,1,Low,229150,1000,4,0,Credit Card,2,Agent Referral,1,266551,42605,642,1,2,12,1031.34,85.945,0.08333333333333333,0.0,0.08333333333333333,1.0,1031.34,1.3463825696023748,new,12844.15,51.57,0.1,5,0.4790443842457493,-12091.27,-9181.851840599224,-9181.851840599224,-12091.27,-9181.851840599224,0
501832,CUST001832,2021,2021-07-01,2021-07-31,Rental,NY,A,11201,35.61,Y,Basic,Mixed,Tile,1370,2,51,1,47,0,A,Broker,1711.68,1553.55,119.82,256.75,149.03,471729,45304.19,2,0.905,1.0,12,1,0,0,0.0505,New,43464.19,0,1,Upper Middle,471729,1000,3,1,Bank Transfer,1,Agent Referral,9,556836,94334,779,1,1,12,1711.68,142.64000000000001,0.16666666666666666,0.08333333333333333,0.0,1.0,1711.68,-1.4265059109945915,new,43464.19,85.58,0.1,5,0.5644929648102126,-42214.66,-42915.90818087109,-42915.90818087109,-42214.66,-42915.90818087109,0
501833,CUST001833,2021,2021-03-26,2021-12-31,Condo,TX,B,79901,23.44,N,Standard,Masonry,Tile,982,1,13,0,46,0,B,Online,450.0,416.41,31.5,9.0,92.25,112553,0.0,0,0.939,1.0,12,0,0,0,0.0694,New,0.0,1,1,High,112553,1000,4,0,Credit Card,2,Agent Referral,1,137013,157527,723,1,2,12,450.0,37.5,0.0,0.0,0.08333333333333333,1.0,450.0,1.3463825696023748,new,0.0,22.5,0.1,5,0.8757160990635545,387.0,1027.8380247990845,1027.8380247990845,387.0,1027.8380247990845,0
501834,CUST001834,2021,2021-12-02,2022-08-31,Home,WA,C,98501,33.32,N,Standard,Frame,Tile,2221,1,19,0,54,0,B,Online,1863.13,1890.29,130.42,37.26,155.84,629551,0.0,0,1.015,1.0,12,0,1,0,0.1008,New,0.0,0,1,Middle,629551,1000,5,0,Credit Card,2,Aggregator,3,705554,88411,702,1,2,12,1863.13,155.26083333333335,0.0,0.0,0.0,1.0,1863.13,-0.4175190593025818,new,0.0,93.16,0.1,5,0.8563372605779404,1602.29,4021.0290028384643,4021.0290028384643,1602.29,4021.0290028384643,0
501835,CUST001835,2021,2021-04-17,2021-10-31,Home,NY,B,14604,27.94,N,Standard,Masonry,Shingle,2143,1,30,0,52,1,C,Independent,4041.82,4230.3,282.93,485.02,253.88,921791,61873.78,1,1.05,1.0,12,0,1,0,0.0809,New,60493.78,1,1,Middle,921791,1500,4,1,Auto Debit,4,Social Media,7,1107024,69702,626,1,4,12,4041.82,336.8183333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,4041.82,-0.81804111111989,new,60493.78,202.09,0.1,5,0.6995428669432165,-57421.99999999999,-89874.38444547309,-89874.38444547309,-57421.99999999999,-89874.38444547309,0
501836,CUST001836,2021,2021-12-15,2021-12-31,Condo,TX,C,73301,32.49,Y,Basic,Mixed,Metal,1233,1,17,0,63,1,C,Direct,553.46,563.9,38.74,16.6,96.91,139376,0.0,0,0.979,1.0,12,0,0,0,0.0848,New,0.0,1,1,Middle,139376,1000,3,1,Credit Card,3,Online Search,2,178310,68521,667,1,3,12,553.46,46.12166666666667,0.0,0.08333333333333333,0.08333333333333333,1.0,553.46,-0.43289550144313826,new,0.0,27.67,0.1,5,0.8585777157668183,470.45,1188.4015175877594,1188.4015175877594,470.45,1188.4015175877594,0
501837,CUST001837,2021,2021-09-23,2022-04-30,Home,WA,C,98101,31.5,Y,Standard,Mixed,Shingle,1986,2,29,1,56,0,D,Direct,2848.04,2566.72,199.36,85.44,200.16,612914,0.0,0,0.453,0.5,6,1,0,0,0.072,New,0.0,1,1,Low,612914,500,4,1,Credit Card,1,Social Media,1,617712,45753,616,1,1,6,2848.04,474.67333333333335,0.0,0.16666666666666666,0.16666666666666666,1.0,2848.04,-2.4156401636446283,new,0.0,142.4,0.1,5,0.8903183428081246,2420.8399999999997,6708.624817433896,6708.624817433896,2420.8399999999997,6708.624817433896,1
501838,CUST001838,2021,2021-08-01,2022-04-30,Home,WA,C,98004,30.4,Y,Basic,Frame,Tile,1173,2,41,1,42,0,C,Online,1252.95,1260.19,87.71,25.06,128.38,321338,0.0,0,1.009,1.0,12,1,0,1,0.0654,New,0.0,1,1,Upper Middle,321338,500,3,0,Auto Debit,4,Social Media,6,381023,91307,630,1,4,12,1252.95,104.41250000000001,0.0,0.0,0.08333333333333333,1.0,1252.95,0.5760913502488715,new,0.0,62.65,0.1,5,0.7048481625522547,1077.53,1714.4104714733676,1714.4104714733676,1077.53,1714.4104714733676,0
501839,CUST001839,2021,2021-05-25,2021-05-31,Home,FL,A,32801,59.51,Y,Basic,Mixed,Metal,2286,2,28,1,58,1,D,Independent,4240.95,4255.52,360.48,508.91,262.84,460916,79242.02,1,0.983,1.0,12,0,0,0,0.0659,New,78322.02,0,1,Low,460916,1000,4,1,Debit Card,3,Partner Referral,3,597313,49984,598,1,3,12,4240.95,353.41249999999997,0.08333333333333333,0.08333333333333333,0.0,1.0,4240.95,-2.196797130348095,new,78322.02,212.05,0.1,5,0.41795053945965804,-75162.51000000001,-45693.82368951138,-45693.82368951138,-75162.51000000001,-45693.82368951138,0
501840,CUST001840,2021,2021-01-10,2021-09-30,Home,TX,A,77001,41.22,Y,Standard,Masonry,Tile,1863,1,35,0,41,1,A,Broker,1018.01,979.42,71.26,152.7,117.81,250813,0.0,0,0.984,1.0,12,0,0,0,0.0507,New,0.0,1,1,Upper Middle,250813,1000,4,1,Debit Card,2,Aggregator,13,257802,124021,745,1,2,12,1018.01,84.83416666666666,0.0,0.08333333333333333,0.08333333333333333,1.0,1018.01,-0.047749891766386554,new,0.0,50.9,0.1,5,0.7504073441720011,743.15,1359.5000476346152,1359.5000476346152,743.15,1359.5000476346152,0
501841,CUST001841,2021,2021-07-24,2021-07-31,Home,CA,A,94105,69.01,N,Standard,Frame,Shingle,1694,2,35,1,41,0,C,Direct,4307.73,4104.63,301.54,129.23,265.85,670733,9681.61,2,0.982,1.0,12,1,0,0,0.0879,New,8761.61,1,1,Middle,670733,500,3,0,Debit Card,2,Online Search,8,760949,68997,649,1,2,12,4307.73,358.97749999999996,0.16666666666666666,0.0,0.08333333333333333,1.0,4307.73,1.3463825696023748,new,8761.61,215.39,0.1,5,0.765744721446649,-5100.040000000001,-9773.659643264084,-9773.659643264084,-5100.040000000001,-9773.659643264084,0
501842,CUST001842,2021,2021-08-04,2021-10-31,Home,NY,C,10001,26.3,N,Premium,Masonry,Shingle,2072,2,8,0,67,0,A,Online,2695.0,2680.47,188.65,53.9,193.27,929069,0.0,0,0.945,1.0,12,1,0,0,0.0978,New,0.0,1,1,High,929069,2000,4,0,Auto Debit,1,Online Search,3,931945,201906,773,1,1,12,2695.0,224.58333333333334,0.0,0.0,0.08333333333333333,1.0,2695.0,1.7315281792791266,new,0.0,134.75,0.1,5,0.8759727566385356,2317.7,6160.216808638019,6160.216808638019,2317.7,6160.216808638019,1
501843,CUST001843,2021,2021-07-10,2022-04-30,Home,CA,C,90001,53.14,Y,Basic,Frame,Metal,1910,2,20,0,40,0,A,Independent,2685.55,2523.54,187.99,322.27,192.85,655708,0.0,0,0.933,1.0,12,1,0,0,0.0907,New,0.0,1,1,Upper Middle,655708,2000,4,0,Auto Debit,1,Agent Referral,5,822789,109205,743,1,1,12,2685.55,223.79583333333335,0.0,0.0,0.08333333333333333,1.0,2685.55,1.7315281792791266,new,0.0,134.28,0.1,5,0.8487664221223289,2041.0100000000004,5009.376284388912,5009.376284388912,2041.0100000000004,5009.376284388912,0
501844,CUST001844,2021,2021-09-16,2022-07-31,Home,NY,D,12207,23.69,N,Basic,Masonry,Shingle,1568,2,30,1,45,1,A,Direct,1660.52,1544.59,116.24,49.82,146.72,539900,0.0,0,0.923,1.0,12,1,0,0,0.0731,New,0.0,1,1,Middle,539900,500,4,0,Debit Card,3,Online Search,6,777407,73333,778,1,3,12,1660.52,138.37666666666667,0.0,0.0,0.08333333333333333,1.0,1660.52,0.9612369599256232,new,0.0,83.03,0.1,5,0.8800148853890704,1411.43,3795.895036724916,3795.895036724916,1411.43,3795.895036724916,0
501845,CUST001845,2021,2021-06-19,2021-10-31,Home,FL,C,32801,43.05,Y,Standard,Masonry,Metal,2065,2,25,1,34,1,C,Independent,3462.99,3496.92,294.35,415.56,227.83,515015,0.0,0,1.03,1.0,12,1,0,1,0.0486,New,0.0,0,1,Middle,515015,500,3,0,Bank Transfer,7,Aggregator,7,519185,58009,623,1,7,12,3462.99,288.5825,0.0,0.0,0.0,1.0,3462.99,-2.34324710768634,new,0.0,173.15,0.1,5,0.7572220715488565,2579.93,4818.267741640559,4818.267741640559,2579.93,4818.267741640559,0
501846,CUST001846,2021,2021-10-19,2022-06-30,Home,FL,B,33301,56.24,N,Basic,Frame,Shingle,1812,1,24,1,28,0,C,Online,2158.63,2090.21,183.48,43.17,169.14,286890,26492.53,3,0.953,1.0,12,0,0,0,0.0766,New,25112.53,0,1,Middle,286890,500,3,1,Credit Card,3,Partner Referral,9,383591,59951,675,1,3,12,2158.63,179.88583333333335,0.25,0.08333333333333333,0.0,1.0,2158.63,-2.196797130348095,new,25112.53,107.93,0.1,5,0.38966449366509803,-23288.479999999996,-12703.959775088146,-12703.959775088146,-23288.479999999996,-12703.959775088146,0
501847,CUST001847,2021,2021-11-25,2022-03-31,Home,NY,C,12207,36.68,N,Basic,Masonry,Shingle,2733,2,42,1,47,0,D,Direct,4750.44,4290.81,332.53,142.51,285.77,857401,0.0,0,0.923,1.0,12,0,0,0,0.0788,New,0.0,1,1,Middle,857401,1000,4,0,Credit Card,0,Partner Referral,5,1261095,59236,585,1,0,12,4750.44,395.86999999999995,0.0,0.0,0.08333333333333333,1.0,4750.44,2.1166737889558784,new,0.0,237.52,0.1,5,0.8031020610329075,4037.8799999999997,8656.646811536673,8656.646811536673,4037.8799999999997,8656.646811536673,1
501848,CUST001848,2021,2021-09-24,2022-05-31,Condo,CA,D,95814,23.39,Y,Premium,Masonry,Metal,1201,1,36,1,54,0,C,Independent,2326.3,2083.48,162.84,279.16,176.68,520782,22981.28,1,0.905,1.0,12,1,0,0,0.0622,New,22061.28,0,1,Upper Middle,520782,1000,3,0,Credit Card,2,Agent Referral,9,472950,93183,671,1,2,12,2326.3,193.85833333333335,0.08333333333333333,0.0,0.0,1.0,2326.3,-0.4175190593025818,new,22061.28,116.32,0.1,5,0.44732147788873683,-20293.3,-13753.598915876819,-13753.598915876819,-20293.3,-13753.598915876819,0
501849,CUST001849,2021,2021-04-20,2021-08-31,Home,TX,C,77001,42.19,Y,Premium,Mixed,Tile,2154,2,23,0,43,0,A,Online,1205.0,1193.88,84.35,24.1,126.23,344142,0.0,0,0.966,1.0,12,0,1,0,0.1124,New,0.0,1,1,Upper Middle,344142,1500,5,0,Credit Card,1,Social Media,4,318725,142239,737,1,1,12,1205.0,100.41666666666667,0.0,0.0,0.08333333333333333,1.0,1205.0,1.7315281792791266,new,0.0,60.25,0.1,5,0.8702454728309622,1036.3000000000002,2708.7224352836556,2708.7224352836556,1036.3000000000002,2708.7224352836556,0
501850,CUST001850,2021,2021-03-07,2022-01-31,Home,CA,B,92101,45.03,N,Basic,Frame,Tile,1697,2,16,1,44,3,D,Direct,2929.93,3176.49,205.1,87.9,203.85,495836,0.0,0,1.049,1.0,12,0,1,1,0.1325,New,0.0,1,1,Middle,495836,2000,3,1,Credit Card,9,Online Search,4,697420,56251,578,1,9,12,2929.93,244.16083333333333,0.0,0.08333333333333333,0.08333333333333333,1.0,2929.93,-2.7437691595036484,new,0.0,146.5,0.1,5,0.7401532961898275,2490.43,4415.940607160878,4415.940607160878,2490.43,4415.940607160878,0
501851,CUST001851,2021,2021-12-10,2022-08-31,Home,WA,C,98101,27.81,N,Standard,Mixed,Shingle,1598,3,37,1,60,1,B,Broker,1480.68,1413.93,103.65,222.1,138.63,406991,0.0,0,0.963,1.0,12,0,0,0,0.0533,New,0.0,1,1,Low,406991,500,4,0,Bank Transfer,1,Online Search,7,511872,40572,717,1,1,12,1480.68,123.39,0.0,0.0,0.08333333333333333,1.0,1480.68,1.7315281792791266,new,0.0,74.03,0.1,5,0.7407161950839608,1080.9,1919.905045980554,1919.905045980554,1080.9,1919.905045980554,0
501852,CUST001852,2021,2021-06-06,2021-09-30,Home,WA,B,99201,41.08,N,Standard,Frame,Shingle,2097,1,41,0,65,0,B,Online,1894.59,1834.3,132.62,37.89,157.26,500346,0.0,0,0.976,1.0,12,1,0,0,0.0979,New,0.0,1,1,Low,500346,5000,5,0,Bank Transfer,2,Social Media,5,605436,47674,691,1,2,12,1894.59,157.8825,0.0,0.0,0.08333333333333333,1.0,1894.59,1.3463825696023748,new,0.0,94.73,0.1,5,0.8468113513189818,1629.3499999999997,3976.081452968208,3976.081452968208,1629.3499999999997,3976.081452968208,0
501853,CUST001853,2021,2021-12-17,2021-12-31,Home,WA,D,98004,21.32,N,Premium,Mixed,Tile,1337,2,17,0,51,0,A,Independent,1019.51,1046.8,71.37,122.34,117.88,418316,0.0,0,1.023,1.0,12,0,0,0,0.0526,New,0.0,1,1,Upper Middle,418316,1000,4,0,Debit Card,2,Aggregator,6,455656,107419,730,1,2,12,1019.51,84.95916666666666,0.0,0.0,0.08333333333333333,1.0,1019.51,1.3463825696023748,new,0.0,50.98,0.1,5,0.7734604410102416,774.8199999999999,1519.8335765614574,1519.8335765614574,774.8199999999999,1519.8335765614574,0
